"URL","TYPE_PAGE","FAMILLE","GENRE","ESPECE","CULTIVAR","PHOTO_HERO","PHOTO_CARTE","PHOTO_FEUILLE","PHOTO_HUB","PHOTO_SOURCE","PHOTO_RIGHTS_STATUS","PLACEHOLDER","PHOTO_SUSPECTE","MEDIA_CLASSIFICATION","MEDIA_STATUS","CONTENT_COMPLETE","LIENS_INTERNES","PRIORITE"
"https://jungle.tibaldo.fr/plantes/strelitzia/alba","SPECIES_OR_CULTIVAR","Strelitziaceae","Strelitzia","alba","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","72","P2_PHOTO"
"https://jungle.tibaldo.fr/plantes/strelitzia/caudata","SPECIES_OR_CULTIVAR","Strelitziaceae","Strelitzia","caudata","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","72","P2_PHOTO"
"https://jungle.tibaldo.fr/plantes/strelitzia/juncea","SPECIES_OR_CULTIVAR","Strelitziaceae","Strelitzia","juncea","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","72","P2_PHOTO"
"https://jungle.tibaldo.fr/plantes/strelitzia/nicolai","SPECIES_OR_CULTIVAR","Strelitziaceae","Strelitzia","nicolai","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","72","P2_PHOTO"
"https://jungle.tibaldo.fr/plantes/strelitzia/reginae","SPECIES_OR_CULTIVAR","Strelitziaceae","Strelitzia","reginae","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","72","P2_PHOTO"
"https://jungle.tibaldo.fr/plantes/alocasia/tandurusa","SPECIES_OR_CULTIVAR","Araceae","Alocasia","Alocasia tandurusa","","/media/final-media-v35/alocasia-tandurusa-port.webp","/media/final-media-v35/alocasia-tandurusa-port.webp","/media/final-media-v35/alocasia-tandurusa-feuillage.webp","/media/alocasia-cuprea-feuillage.jpg","https://commons.wikimedia.org/wiki/File:Alocasia_Tandurusa_%27Jacklyn%27_JRVdH_02.jpg | https://commons.wikimedia.org/wiki/File:Alocasia_Tandurusa_%27Jacklyn%27_JRVdH_01.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/alocasia/melo","SPECIES_OR_CULTIVAR","Araceae","Alocasia","Alocasia melo","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","/media/alocasia-cuprea-feuillage.jpg","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","73","P1_MAJOR_GENUS_PHOTO"
"https://jungle.tibaldo.fr/plantes/alocasia/mortfontanensis-polly","SPECIES_OR_CULTIVAR","Araceae","Alocasia","Alocasia × mortfontanensis","Polly","/media/final-media-v35/alocasia-polly.webp","/media/final-media-v35/alocasia-polly.webp","HONEST_MEDIA_GAP","/media/alocasia-cuprea-feuillage.jpg","https://commons.wikimedia.org/wiki/File:Alocasia_x_amazonica_%27Polly%27.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/anthurium/luxurians","SPECIES_OR_CULTIVAR","Araceae","Anthurium","Anthurium luxurians","","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","HONEST_MEDIA_GAP","/media/anthurium-veitchii-king.jpg","","NO_RENDERED_MEDIA","YES_HONEST_MEDIA_GAP","NO","PHOTO_PLACEHOLDER","GAP","YES","73","P1_MAJOR_GENUS_PHOTO"
"https://jungle.tibaldo.fr/plantes/anthurium/wendlingeri","SPECIES_OR_CULTIVAR","Araceae","Anthurium","Anthurium wendlingeri","","/media/final-media-v35/anthurium-wendlingeri-port.webp","/media/final-media-v35/anthurium-wendlingeri-port.webp","/media/final-media-v35/anthurium-wendlingeri-inflorescence.webp","/media/anthurium-veitchii-king.jpg","https://commons.wikimedia.org/wiki/File:Anthurium-wendlingeri-SF24277-01.jpg | https://commons.wikimedia.org/wiki/File:Anthurium_wendlingeri_kz01.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/philodendron/hederaceum","SPECIES_OR_CULTIVAR","Araceae","Philodendron","Philodendron hederaceum","","/media/final-media-v35/philodendron-hederaceum-port.webp","/media/final-media-v35/philodendron-hederaceum-port.webp","/media/final-media-v35/philodendron-hederaceum-feuillage.webp","/philodendron-billietiae-feuilles-ondulees.jpg","https://commons.wikimedia.org/wiki/File:Philodendron_hederaceum,_Singapore_Botanic_Gardens_(141542).jpg | https://commons.wikimedia.org/wiki/File:Philodendron_hederaceum_kz01.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/philodendron/pink-princess","SPECIES_OR_CULTIVAR","Araceae","Philodendron","Cultivar horticole rattaché au groupe de Philodendron erubescens","Pink Princess","/media/final-media-v35/philodendron-pink-princess.webp","/media/final-media-v35/philodendron-pink-princess.webp","HONEST_MEDIA_GAP","/philodendron-billietiae-feuilles-ondulees.jpg","https://commons.wikimedia.org/wiki/File:Philodendron_Pink_Princess.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/monstera/albo-variegata","SPECIES_OR_CULTIVAR","Araceae","Monstera","Monstera deliciosa","Albo Variegata","/media/final-media-v35/monstera-albo-variegata.webp","/media/final-media-v35/monstera-albo-variegata.webp","HONEST_MEDIA_GAP","/media/final-media-v35/monstera-deliciosa-jonathan-borba-pexels.webp","https://commons.wikimedia.org/wiki/File:Fruit_Salad_Plant_(Monstera_deliciosa_%27Albo-Variegata%27)_1.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/ficus/elastica","SPECIES_OR_CULTIVAR","Moraceae","Ficus","Ficus elastica","","/media/final-media-v35/ficus-elastica-port.webp","/media/final-media-v35/ficus-elastica-port.webp","/media/final-media-v35/ficus-elastica-feuille.webp","/media/final-media-v35/ficus-elastica-port.webp","https://commons.wikimedia.org/wiki/File:Ficus_elastica_(rubber_plant).jpg | https://commons.wikimedia.org/wiki/File:Backlit_ficus_elastica_leaf_texture_2014_02.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/hoya/carnosa","SPECIES_OR_CULTIVAR","Apocynaceae","Hoya","Hoya carnosa","","/media/final-media-v35/hoya-carnosa-port.webp","/media/final-media-v35/hoya-carnosa-port.webp","/media/final-media-v35/hoya-carnosa-fleurs.webp","/media/final-media-v35/hoya-carnosa-port.webp","https://commons.wikimedia.org/wiki/File:Hoya_carnosa_-_Begonia_House_-_Wellington_Botanic_Garden_-_Wellington,_NZ_-_DSC09338.jpg | https://commons.wikimedia.org/wiki/File:Hoya_carnosa_-_umbel_with_nectar_droplets.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/syngonium/podophyllum","SPECIES_OR_CULTIVAR","Araceae","Syngonium","Syngonium podophyllum","","/media/final-media-v35/syngonium-podophyllum-feuillage.webp","/media/final-media-v35/syngonium-podophyllum-feuillage.webp","/media/final-media-v35/syngonium-podophyllum-port.webp","/media/final-media-v35/syngonium-podophyllum-feuillage.webp","https://commons.wikimedia.org/wiki/File:Syngonium_podophyllum_10zz.jpg | https://commons.wikimedia.org/wiki/File:Syngonium_podophyllum_kz02.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
"https://jungle.tibaldo.fr/plantes/sansevieria/trifasciata","SPECIES_OR_CULTIVAR","Asparagaceae","Dracaena","Dracaena trifasciata","","/media/final-media-v35/dracaena-trifasciata-port.webp","/media/final-media-v35/dracaena-trifasciata-port.webp","/media/final-media-v35/dracaena-trifasciata-jardin-botanique.webp","/media/final-media-v35/dracaena-trifasciata-port.webp","https://commons.wikimedia.org/wiki/File:Dracaena_Trifasciata_Plant.jpg | https://commons.wikimedia.org/wiki/File:20210623_Hortus_botanicus_Leiden_-_Sansevieria_trifasciata_v2.jpg","RIGHTS_VERIFIED","NO","NO","PHOTO_OK","PARTIAL","YES","74","P2_ENRICH"
